city,lat,lng,country
"Waimalu, Hawaii",21.3913,-157.9345,United States
"Indiana, Pennsylvania",40.622,-79.1552,United States
"Wilkinsburg, Pennsylvania",40.4442,-79.8733,United States
"Ardmore, Pennsylvania",40.0033,-75.2947,United States
"Collingswood, New Jersey",39.916,-75.0758,United States
"Federal Heights, Colorado",39.8651,-105.0154,United States
"Wells Branch, Texas",30.4433,-97.679,United States
"St. Helens, Oregon",45.8572,-122.8164,United States
"Southchase, Florida",28.3793,-81.3903,United States
"Chicago Ridge, Illinois",41.7034,-87.7795,United States
"Circleville, Ohio",39.6063,-82.9334,United States
"Braselton, Georgia",34.1087,-83.8127,United States
"Fergus Falls, Minnesota",46.2854,-96.0758,United States
"McFarland, California",35.6781,-119.2413,United States
"Lone Tree, Colorado",39.5309,-104.8709,United States
"Grass Valley, California",39.2238,-121.0522,United States
"Dunmore, Pennsylvania",41.4152,-75.6072,United States
"Jericho, New York",40.7875,-73.5416,United States
"East Wenatchee, Washington",47.4174,-120.2822,United States
"Shiloh, Illinois",38.5534,-89.9161,United States
"Sun Lakes, Arizona",33.2172,-111.8695,United States
"Lakewood Park, Florida",27.539,-80.3865,United States
"Colesville, Maryland",39.073,-77.001,United States
"Lakeland, Tennessee",35.2585,-89.7308,United States
"New Ulm, Minnesota",44.312,-94.4685,United States
"Mill Valley, California",37.9086,-122.5421,United States
"Plumstead, Pennsylvania",40.3878,-75.1164,United States
"Beekman, New York",41.6042,-73.6944,United States
"Artondale, Washington",47.3021,-122.6406,United States
"Bellefontaine, Ohio",40.3627,-83.763,United States
"Newport, Kentucky",39.0856,-84.4868,United States
"Smithfield, Utah",41.8349,-111.8265,United States
"Midlothian, Illinois",41.6254,-87.7243,United States
"Allouez, Wisconsin",44.4721,-88.0259,United States
"Anderson Creek, North Carolina",35.2657,-78.958,United States
"Destin, Florida",30.395,-86.4701,United States
"East Norriton, Pennsylvania",40.1506,-75.3364,United States
"Wauconda, Illinois",42.2749,-88.1359,United States
"Pierre, South Dakota",44.3748,-100.3205,United States
"Forest Park, Illinois",41.8683,-87.8157,United States
"Lower Moreland, Pennsylvania",40.1346,-75.0542,United States
"Sharonville, Ohio",39.2825,-84.4071,United States
"Beach Park, Illinois",42.426,-87.8583,United States
"Fort Lewis, Washington",47.0955,-122.5674,United States
"Greenwood, Mississippi",33.5126,-90.1993,United States
"College Park, Georgia",33.6363,-84.464,United States
"Roselle Park, New Jersey",40.6653,-74.2666,United States
"Teays Valley, West Virginia",38.4482,-81.9246,United States
"Richland, Pennsylvania",40.449,-75.3362,United States
"McPherson, Kansas",38.3714,-97.6605,United States
"McCalla, Alabama",33.3023,-87.0302,United States
"Brandermill, Virginia",37.434,-77.6522,United States
"Rocky Point, New York",40.9357,-72.9364,United States
"Wood Dale, Illinois",41.9668,-87.9808,United States
"Forest Hill, Texas",32.6619,-97.2662,United States
"Willow Grove, Pennsylvania",40.1469,-75.1174,United States
"Millbury, Massachusetts",42.1925,-71.7741,United States
"Urbana, Maryland",39.3274,-77.3423,United States
"Bellair-Meadowbrook Terrace, Florida",30.1796,-81.7375,United States
"Glenpool, Oklahoma",35.9488,-96.0052,United States
"Marshall, Minnesota",44.4488,-95.7897,United States
"Elfers, Florida",28.214,-82.723,United States
"White House, Tennessee",36.4648,-86.6666,United States
"Luling, Louisiana",29.9008,-90.3523,United States
"York, Maine",43.186,-70.666,United States
"South Sioux City, Nebraska",42.4627,-96.4125,United States
"Westmont, New Jersey",39.9082,-75.0551,United States
"Aurora, New York",42.7382,-78.6373,United States
"Kettering, Maryland",38.8888,-76.7889,United States
"Elk Plain, Washington",47.0425,-122.3663,United States
"Gonzalez, Florida",30.5822,-87.2906,United States
"Lyndhurst, Ohio",41.5172,-81.4922,United States
"Channahon, Illinois",41.421,-88.2599,United States
"Sauk Rapids, Minnesota",45.5981,-94.1538,United States
"Beachwood, Ohio",41.4759,-81.503,United States
"Coldwater, Michigan",41.9465,-84.9989,United States
"Valencia West, Arizona",32.1355,-111.1123,United States
"North Auburn, California",38.9306,-121.082,United States
"New Franklin, Ohio",40.9525,-81.5838,United States
"Bridgetown, Ohio",39.1552,-84.6359,United States
"Wayland, Massachusetts",42.3586,-71.3594,United States
"Bedford, Indiana",38.8602,-86.4895,United States
"Newington, Virginia",38.7358,-77.1993,United States
"Ipswich, Massachusetts",42.6857,-70.8399,United States
"Hawaiian Gardens, California",33.8304,-118.0728,United States
"Waycross, Georgia",31.2108,-82.3579,United States
"Halawa, Hawaii",21.3753,-157.9185,United States
"Lumberton, Texas",30.2562,-94.207,United States
"Olean, New York",42.0819,-78.4321,United States
"Worthington, Minnesota",43.6281,-95.599,United States
"Broussard, Louisiana",30.1396,-91.954,United States
"Kingston, Massachusetts",41.9862,-70.7482,United States
"On Top of the World Designated Place, Florida",29.1058,-82.2866,United States
"Orange City, Florida",28.9348,-81.2881,United States
"McMinnville, Tennessee",35.6864,-85.7812,United States
"Maumee, Ohio",41.5696,-83.6636,United States
"Auburn, California",38.895,-121.0777,United States
"Snoqualmie, Washington",47.5293,-121.8412,United States
"Flower Hill, Maryland",39.1676,-77.1824,United States
"Azle, Texas",32.8955,-97.5379,United States
"Ephrata, Pennsylvania",40.1811,-76.1812,United States
"Cayce, South Carolina",33.9459,-81.0429,United States
"Isla Vista, California",34.4128,-119.8614,United States
"Plover, Wisconsin",44.4615,-89.5382,United States
"Cornelius, Oregon",45.5188,-123.051,United States
"Marshall, Missouri",39.1147,-93.201,United States
"Cheval, Florida",28.1459,-82.5184,United States
"Mercerville, New Jersey",40.236,-74.6917,United States
"Dryden, New York",42.4786,-76.3564,United States
"Royal Kunia, Hawaii",21.4053,-158.0318,United States
"East Islip, New York",40.7257,-73.1869,United States
"South Park, Pennsylvania",40.2988,-79.9944,United States
"Shorewood, Wisconsin",43.0913,-87.8864,United States
"St. James, New York",40.8761,-73.1521,United States
"Bardstown, Kentucky",37.8175,-85.455,United States
"Spring Garden, Pennsylvania",39.9454,-76.7212,United States
"East Cleveland, Ohio",41.5317,-81.5794,United States
"Arcadia, New York",43.087,-77.0858,United States
"Beaufort, South Carolina",32.4597,-80.7235,United States
"Brecksville, Ohio",41.3079,-81.6192,United States
"Oak Park, California",34.185,-118.7669,United States
"Lewisville, North Carolina",36.103,-80.4166,United States
"Sunset, Florida",25.706,-80.353,United States
"Marion, Arkansas",35.2035,-90.2059,United States
"Carnot-Moon, Pennsylvania",40.5187,-80.2178,United States
"Grantsville, Utah",40.6148,-112.4777,United States
"Moberly, Missouri",39.4179,-92.4364,United States
"Port Neches, Texas",29.9765,-93.9459,United States
"Speedway, Indiana",39.7937,-86.2481,United States
"Seabrook, Texas",29.5751,-95.0235,United States
"Norwalk, Iowa",41.4895,-93.6913,United States
"Hockessin, Delaware",39.7837,-75.6815,United States
"Miami Springs, Florida",25.8195,-80.2894,United States
"Salisbury, Pennsylvania",40.5768,-75.4535,United States
"South Charleston, West Virginia",38.3426,-81.7155,United States
"Warrensville Heights, Ohio",41.4363,-81.5222,United States
"Martinsville, Virginia",36.6826,-79.8636,United States
"Fruita, Colorado",39.1548,-108.7305,United States
"Villas, Florida",26.5504,-81.8678,United States
"New Providence, New Jersey",40.6996,-74.4035,United States
"Echelon, New Jersey",39.8482,-74.9957,United States
"Montgomeryville, Pennsylvania",40.2502,-75.2405,United States
"Groveton, Virginia",38.7605,-77.098,United States
"New Carrollton, Maryland",38.9656,-76.8775,United States
"Powell, Tennessee",36.0358,-84.0296,United States
"Vinings, Georgia",33.8608,-84.4686,United States
"Eatontown, New Jersey",40.2913,-74.0558,United States
"Glen Carbon, Illinois",38.758,-89.9822,United States
"Beeville, Texas",28.4053,-97.749,United States
"King City, California",36.2164,-121.133,United States
"Vineyard, Utah",40.3059,-111.7545,United States
"University Heights, Ohio",41.4948,-81.535,United States
"Harwich, Massachusetts",41.6957,-70.0684,United States
"Storrs, Connecticut",41.8083,-72.2514,United States
"Hazel Crest, Illinois",41.5732,-87.6899,United States
"Lamont, California",35.2659,-118.9159,United States
"Lake Los Angeles, California",34.6097,-117.8339,United States
"Los Alamos, New Mexico",35.8927,-106.2862,United States
"Weddington, North Carolina",35.0228,-80.7383,United States
"Troy, Missouri",38.9708,-90.9714,United States
"Asbury Lake, Florida",30.0472,-81.7853,United States
"Auburn, Indiana",41.3666,-85.0559,United States
"Irondale, Alabama",33.5439,-86.6606,United States
"Harrison, Ohio",39.2584,-84.7868,United States
"Endicott, New York",42.098,-76.0639,United States
"Trophy Club, Texas",33.004,-97.1899,United States
"Palmetto, Florida",27.5251,-82.5749,United States
"Kilgore, Texas",32.398,-94.8602,United States
"Avenal, California",36.0311,-120.1162,United States
"Woodinville, Washington",47.757,-122.1477,United States
"Lexington Park, Maryland",38.2528,-76.4424,United States
"Andrews, Texas",32.3207,-102.552,United States
"Hopewell, Pennsylvania",40.5906,-80.2731,United States
"Canton, Illinois",40.5632,-90.0409,United States
"Lincoln, Illinois",40.1508,-89.372,United States
"Rogers, Minnesota",45.1865,-93.5783,United States
"Brock Hall, Maryland",38.8604,-76.7459,United States
"Joppatowne, Maryland",39.4181,-76.3516,United States
"Jupiter Farms, Florida",26.9222,-80.2189,United States
"Salisbury, New York",40.7454,-73.5604,United States
"Englewood, Ohio",39.8643,-84.307,United States
"Moody, Alabama",33.5986,-86.4963,United States
"Blue Ash, Ohio",39.248,-84.3827,United States
"Pottsville, Pennsylvania",40.6798,-76.2091,United States
"Sault Ste. Marie, Michigan",46.4817,-84.3723,United States
"Amity, Pennsylvania",40.2905,-75.7477,United States
"Chino Valley, Arizona",34.7594,-112.412,United States
"Washington, Pennsylvania",40.1741,-80.2465,United States
"Shawangunk, New York",41.6335,-74.2654,United States
"Charlton, Massachusetts",42.1351,-71.968,United States
"Lake Forest Park, Washington",47.7574,-122.2864,United States
"Franconia, Pennsylvania",40.3055,-75.359,United States
"Pell City, Alabama",33.561,-86.2669,United States
"Western Springs, Illinois",41.8023,-87.9006,United States
"Atlantic Beach, Florida",30.3375,-81.4127,United States
"Oxford, Massachusetts",42.1286,-71.8665,United States
"Henderson, Texas",32.1576,-94.796,United States
"Clinton, New Jersey",40.6315,-74.8553,United States
"Conway, Florida",28.4968,-81.3316,United States
"Harrison, Wisconsin",44.1935,-88.2941,United States
"Nesconset, New York",40.8467,-73.1522,United States
"Steamboat Springs, Colorado",40.4777,-106.8243,United States
"Bonita, California",32.6651,-117.0296,United States
"Kingston, Pennsylvania",41.2652,-75.8876,United States
"Franklin Park, New Jersey",40.4439,-74.5431,United States
"North Fair Oaks, California",37.4754,-122.2034,United States
"Portland, Tennessee",36.5921,-86.5239,United States
"Bexley, Ohio",39.965,-82.9343,United States
"Coatesville, Pennsylvania",39.9849,-75.82,United States
"South Daytona, Florida",29.1657,-81.0055,United States
"Butler, Pennsylvania",40.8616,-79.8962,United States
"Trenton, Ohio",39.4792,-84.462,United States
"Sweden, New York",43.1791,-77.9406,United States
"Callaway, Florida",30.1349,-85.5568,United States
"Woodland Park, New Jersey",40.8904,-74.1946,United States
"Marietta, Ohio",39.4241,-81.4465,United States
"Kings Park West, Virginia",38.8151,-77.296,United States
"Loveland, Ohio",39.2677,-84.2733,United States
"New Hanover, Pennsylvania",40.3145,-75.5566,United States
"Hawaiian Paradise Park, Hawaii",19.5828,-154.9695,United States
"Sterling, Colorado",40.6205,-103.1925,United States
"Clayton, Ohio",39.8689,-84.3292,United States
"Tega Cay, South Carolina",35.039,-81.0111,United States
"Cedar Grove, New Jersey",40.8565,-74.2288,United States
"Medway, Massachusetts",42.1535,-71.4291,United States
"Huntington, Virginia",38.7916,-77.074,United States
"Connersville, Indiana",39.6582,-85.141,United States
"Fernandina Beach, Florida",30.6571,-81.4511,United States
"North Greenbush, New York",42.6706,-73.6633,United States
"Star, Idaho",43.7026,-116.4914,United States
"La Grange Park, Illinois",41.8308,-87.8723,United States
"Accokeek, Maryland",38.6745,-77.0023,United States
"Waconia, Minnesota",44.8422,-93.7896,United States
"California, Maryland",38.2969,-76.4949,United States
"Newton, North Carolina",35.663,-81.2335,United States
"Harrison, Arkansas",36.2438,-93.1198,United States
"El Sobrante, California",33.8724,-117.4624,United States
"Orangeburg, South Carolina",33.4928,-80.8671,United States
"Green Valley, Maryland",39.3414,-77.24,United States
"Olympia Heights, Florida",25.724,-80.3388,United States
"Lincolnwood, Illinois",42.0054,-87.733,United States
"River Ridge, Louisiana",29.9593,-90.2202,United States
"Ridgefield Park, New Jersey",40.8543,-74.0201,United States
"Celebration, Florida",28.3102,-81.551,United States
"Cypress Lake, Florida",26.5392,-81.8999,United States
"Webb City, Missouri",37.1412,-94.4676,United States
"Dardenne Prairie, Missouri",38.7565,-90.7319,United States
"Superior, Colorado",39.934,-105.1588,United States
"Florham Park, New Jersey",40.7773,-74.3953,United States
"Glendale, Wisconsin",43.1287,-87.9277,United States
"Berkeley Heights, New Jersey",40.6764,-74.4244,United States
"Mount Vernon, Virginia",38.714,-77.1043,United States
"Las Vegas, New Mexico",35.6011,-105.2206,United States
"Soddy-Daisy, Tennessee",35.2571,-85.1739,United States
"Lake Station, Indiana",41.5729,-87.2599,United States
"Mountain Park, Georgia",33.8458,-84.1314,United States
"Carpinteria, California",34.3962,-119.5118,United States
"Dover, Ohio",40.5304,-81.4806,United States
"Cambridge, Maryland",38.5515,-76.0787,United States
"North Palm Beach, Florida",26.8217,-80.0576,United States
"Viera East, Florida",28.2613,-80.7149,United States
"Grand Terrace, California",34.0312,-117.3132,United States
"Stoughton, Wisconsin",42.9237,-89.2225,United States
"La Grande, Oregon",45.3242,-118.0865,United States
"Woolwich, New Jersey",39.74,-75.317,United States
"Claremont, New Hampshire",43.379,-72.3368,United States
"Fords, New Jersey",40.5359,-74.3126,United States
"Palos Verdes Estates, California",33.7872,-118.3973,United States
"Linganore, Maryland",39.4127,-77.3014,United States
"Mango, Florida",27.9914,-82.307,United States
"D'Iberville, Mississippi",30.4709,-88.9011,United States
"Tomball, Texas",30.0951,-95.6194,United States
"Smyrna, Delaware",39.2935,-75.6083,United States
"Blytheville, Arkansas",35.9321,-89.9051,United States
"Mountain Home, Arkansas",36.3351,-92.384,United States
"Sharon, Pennsylvania",41.234,-80.4998,United States
"Athens, Texas",32.2041,-95.8321,United States
